Publishing Date,City,Address,Type,Description,Price (in €),Number_Room,Number_Bedroom,Surface (in m²),Latitude,Longitude,Link
30/10/22,Le Morne Rouge,97260,Terrain,Vente d'un terrain de 800 m² au MORNE ROUGE,93000,0,0,800.0,14.7740692,-61.1347065,https://www.domimmo.com/martinique/immobilier/225104578653481/
30/10/22,Le Morne Rouge,97260,Maison / Villa,Vente d'une maison F9 au MORNE ROUGE,189770,9,5,226.0,14.7740692,-61.1347065,https://www.domimmo.com/martinique/immobilier/224224544521427/
30/10/22,Le Morne Rouge,97260,Terrain,Vente Terrain à Le Morne Rouge,628560,0,0,0.0,14.7740692,-61.1347065,https://www.domimmo.com/martinique/immobilier/224642728558419/
30/10/22,Le Morne Rouge,97260,Terrain,MORNE ROUGE - TERRAIN CONSTRUCTIBLE,60950,0,0,700.0,14.7740692,-61.1347065,https://www.domimmo.com/martinique/immobilier/223444415704661/
30/10/22,Le Morne Rouge,97260,Terrain,Terrain de 800m2 à Morne-Rouge avec Maisons Alizea,85000,0,0,800.0,14.7740692,-61.1347065,https://www.domimmo.com/martinique/immobilier/222234451447020/
30/10/22,Le Morne Rouge,97260,Maison / Villa,Terrain vue mer + Construction neuve sur sous sol complet,399998,4,3,0.0,14.7740692,-61.1347065,https://www.domimmo.com/martinique/immobilier/222194303428888/
30/10/22,Le Morne Rouge,97260,Terrain,Terrain de 946m2 à Morne-Rouge,82500,0,0,946.0,14.7740692,-61.1347065,https://www.domimmo.com/martinique/immobilier/221124437663414/
30/10/22,Le Morne Rouge,97260,Maison / Villa,Maison T8 à vendre au MORNE ROUGE,190000,8,6,110.0,14.7740692,-61.1347065,https://www.domimmo.com/martinique/immobilier/211232222619064/
30/10/22,Le Morne Rouge,97260,Terrain,Terrain de 615 m² en vente au MORNE ROUGE,170000,0,0,615.0,14.7740692,-61.1347065,https://www.domimmo.com/martinique/immobilier/211232222619055/
30/10/22,Le Morne Rouge,97260,Terrain,MORNE-ROUGE - TERRAIN A VENDRE,47000,3,2,416.0,14.7740692,-61.1347065,https://www.domimmo.com/martinique/immobilier/215319468433532/
30/10/22,Le Morne Rouge,97260,Terrain,TERRAINS A BATIR SUR FONDS GUILLET EST,484680,0,0,0.0,14.7740692,-61.1347065,https://www.domimmo.com/martinique/immobilier/212944519435440/
30/10/22,Le Morne Rouge,97260,Terrain,Très beau terrain constructible.,88000,0,0,0.0,14.7740692,-61.1347065,https://www.domimmo.com/martinique/immobilier/201224361693865/
30/10/22,Le Morne Rouge,97260,Terrain,Terrain plat- 13 028m2 au Morne Rouge,621435,0,0,0.0,14.7740692,-61.1347065,https://www.domimmo.com/martinique/immobilier/191185215007931/
30/10/22,Le Morne Rouge,97260,Terrain,MORNE ROUGE POUR PROMOTEUR TERRAIN PLAT,621435,0,0,0.0,14.7740692,-61.1347065,https://www.domimmo.com/martinique/immobilier/191982087070957/
30/10/22,Le Morne Rouge,97260,Terrain,Un TERRAIN PLAT d'une superficie d'environ 420 m²,54250,0,0,420.0,14.7740692,-61.1347065,https://www.domimmo.com/martinique/immobilier/179514024149804/
30/01/23,Fort de France,97200,Appartement,Appartement 3 pièces 98 m²,205000,3,2,98.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/231300417711932/
29/01/23,Fort de France,97200,Appartement,Green Park,252565,2,0,41.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/231292020297046/
28/01/23,Fort de France,97200,Maison / Villa,Petite maison de ville de 32.953 m2 Route des Religieuses -,58990,1,0,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/231284335776106/
27/01/23,Fort de France,97200,Terrain,VENDS TERRAIN BIEN SITUE A FORT DE FRANCE,90000,0,0,800.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/231271257866676/
26/01/23,Fort de France,97200,Maison / Villa,"Dpt Martinique (972), à vendre FORT DE FRANCE maison P6 CLUN",679000,6,4,198.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/231264467778187/
25/01/23,Fort de France,97200,Maison / Villa,Maison traditionnelle,216000,7,3,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/231254509439747/
25/01/23,Fort de France,97200,Appartement,CLAIRIERE EXCEPTIONNEL : Magnifique Duplex T4+mezzanine VUE ,599000,5,3,130.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/231254498805010/
25/01/23,Fort de France,97200,Appartement,Vente Appartement 1 pièce 30 m2 à Fort de France,135000,1,0,30.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/231254306007013/
25/01/23,Fort de France,97200,Immeuble,Immeuble Fort De France - 3 Appartements de type 3,550000,12,6,240.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/231254973959271/
24/01/23,Fort de France,97200,Appartement,Résidence Canopée - T5 PENTHOUSE,1230000,5,4,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/231241521841477/
24/01/23,Fort de France,97200,Appartement,Résidence Canopée - T4,515000,4,3,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/231241458195975/
24/01/23,Fort de France,97200,Appartement,Résidence Canopée - T3,355000,3,2,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/231241431767245/
24/01/23,Fort de France,97200,Appartement,Résidence Canopée - T2,225000,2,0,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/231241423896145/
24/01/23,Fort de France,97200,Appartement,Résidence Canopée - T1,145000,1,0,27.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/231241352289858/
24/01/23,Fort de France,97200,Maison / Villa,MAISON DE VILLE DE TYPE F3 LUMINEUX ET RENOVEE,240000,3,2,85.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/231245589836050/
24/01/23,Fort de France,97200,Appartement,Bel appartement T4- Fort-De-France (Balata),234500,4,3,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/231244527385213/
24/01/23,Fort de France,97200,Appartement,APPARTEMENT DE 3 PIECES - DUPLEX - PRESTIGE LA MEYNARD - FOR,151200,3,2,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/231244514020638/
24/01/23,Fort de France,97200,Terrain,Terain Ajoupa Bouillon 226 m2,90000,3,3,150.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/231244734339371/
23/01/23,Fort de France,97200,Maison / Villa,Maison T4 de 94 m² + terrasse de 35 m² + sous-sol de 70 m² -,428000,4,3,94.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/231231719158831/
21/01/23,Fort de France,97200,Appartement,Programmes neufs Appartement 2 pièces 43 m2 à Fort de France,225000,2,0,43.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/231214308810364/
21/01/23,Fort de France,97200,Appartement,Duplex lumineux avec une terrasse,185000,3,2,82.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/231214144959150/
21/01/23,Fort de France,97200,Maison / Villa,MAISON DE VILLE,380000,6,4,187.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/231214144958529/
20/01/23,Fort de France,97200,Appartement,APPARTEMENT T2 A RAVINE VILAINE,125000,2,0,41.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/231201921336822/
20/01/23,Fort de France,97200,Maison / Villa,FORT-DE-FRANCE - Maison F3 - 119000 EUR,119000,3,2,76.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/231205299753307/
20/01/23,Fort de France,97200,Appartement,Fort-de-France,359000,5,4,130.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/231205299753292/
20/01/23,Fort de France,97200,Appartement,T3 Ravine Vilaine,165000,3,2,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/231204598838415/
20/01/23,Fort de France,97200,Maison / Villa,Vente Villa 3 pièces 70 m2 à Fort de France,194000,3,2,70.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/231204381433028/
19/01/23,Fort de France,97200,Appartement,Vente Appartement 2 pièces 37 m2 à Fort de France,149000,2,0,37.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/231195395165839/
19/01/23,Fort de France,97200,Maison / Villa,Maison A VENDRE A FORT DE FRANCE,220000,2,0,68.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/231195315169197/
19/01/23,Fort de France,97200,Maison / Villa,Vente Villa 5 pièces 200 m2 à Fort de France,497000,5,4,200.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/231195066445365/
18/01/23,Fort de France,97200,Maison / Villa,"Dpt Martinique (972), à vendre FORT-DE-FRANCE maison F3 avec",70000,3,2,52.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/231184203859729/
18/01/23,Fort de France,97200,Maison / Villa,Maison Fort De France,250000,6,4,106.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/231184189784719/
18/01/23,Fort de France,97200,Maison / Villa,Maison T6 à FORT DE FRANCE,426000,6,5,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/231184768926007/
18/01/23,Fort de France,97200,Maison / Villa,Maison proche de toute commodité,302000,4,3,80.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/231184057804618/
17/01/23,Fort de France,97200,Maison / Villa,"Maison proche des écoles, transports et commerces à FDF",60000,3,0,51.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/231171542285882/
17/01/23,Fort de France,97200,Fonds de commerce,Restaurant / Bar Très fréquenté Excellent emplacement,280000,0,0,300.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/231171340306893/
17/01/23,Fort de France,97200,Maison / Villa,Maison 7 pièces sur deux niveaux à Balata - Fort-de-France,349000,7,5,142.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/231174518171325/
17/01/23,Fort de France,97200,Immeuble,Immeuble de rapport au centre ville de Fort-de-France,315000,0,0,270.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/231174183680387/
17/01/23,Fort de France,97200,Appartement,Appartement Fort De France 2 pièce(s) 43.62 m2,145000,2,0,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/231174173862220/
16/01/23,Fort de France,97200,Appartement,Appartement - Baie des Tourelles - Fort de France - 3 Pièces,153000,3,0,60.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/231164267159803/
14/01/23,Fort de France,97200,Maison / Villa,"Dpt Martinique (972), à vendre FORT DE FRANCE VILLA CREOLE T",544380,5,4,161.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/231144947768399/
13/01/23,Fort de France,97200,Appartement,Grand T2 Duplex de type loft à Fort-De-France avec parking,132990,2,0,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/231134497307315/
13/01/23,Fort de France,97200,Parking,"Place de parking au centre-ville de Fort-De-France, proche c",15990,0,0,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/231134497307309/
13/01/23,Fort de France,97200,Maison / Villa,Maison Fort De France 7 pièce(s) 117.68 m2,181000,7,5,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/231134335296143/
12/01/23,Fort de France,97200,Appartement,DEVENEZ PROPRIETAIRE AVEC LA SA D'HLM OZANAM,144000,4,3,87.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/231121456565681/
12/01/23,Fort de France,97200,Immeuble,Grand Immeuble Historique de Fort-de-France,1260000,0,0,480.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/231125327436874/
12/01/23,Fort de France,97200,Bureaux,"A VENDRE, Fort de france, etang zabricot , VEFA, plateau de ",1630000,0,0,531.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/231125322557743/
12/01/23,Fort de France,97200,Appartement,FORT DE FRANCE Quartier Etang Z'Abricot,381600,4,3,100.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/231125329855168/
12/01/23,Fort de France,97200,Maison / Villa,"Vends Villa F4 + T2, Saint-Joseph, 97212",350000,6,4,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/231125243739950/
12/01/23,Fort de France,97200,Local commercial,A vendre local commercial bien siué au centre ville,290000,0,0,137.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/231120117402426/
11/01/23,Fort de France,97200,Immeuble,Immeuble de rapport centre ville,299000,6,3,200.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/231114414077217/
11/01/23,Fort de France,97200,Appartement,Duplex T3 très lumineux,160000,3,2,82.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/231114211125668/
11/01/23,Fort de France,97200,Appartement,Vente appartement T3 Fort de France,175000,3,2,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/231114199258607/
11/01/23,Fort de France,97200,Appartement,Fort-de-France Etang Z'abricots : T3 tout équipé / Vue mer,249000,3,2,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/231114199258595/
10/01/23,Fort de France,97200,Appartement,"Appartement de 3 pièces, vue mer, Fort-de-France",257250,3,2,73.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/231101928674478/
10/01/23,Fort de France,97200,Immeuble,A VENDRE IMMEUBLE DE BUREAUX A FORT DE FRANCE,2248950,0,0,318.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/231104543857079/
10/01/23,Fort de France,97200,Maison / Villa,"Vente Villa 5 pièces 170,28 m2 à Fort de France",575000,5,4,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/231104225591512/
07/01/23,Fort de France,97200,Maison / Villa,Didier : Superbe villa F4 avec piscine,648900,4,3,140.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/231743427927907/
07/01/23,Fort de France,97200,Maison / Villa,Vente Villa 4 pièces 100 m2 à Fort de France,208000,4,3,100.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/231741584098114/
07/01/23,Fort de France,97200,Maison / Villa,Vente Villa 5 pièces 100 m2 à Fort de France,220000,5,4,100.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/231741584098111/
06/01/23,Fort de France,97200,Maison / Villa,Maison à rénover bien située à FDF - Idéal pour investisseur,70000,3,0,53.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/231614507466755/
06/01/23,Fort de France,97200,Appartement,A VENDRE APPARTEMENT F5 A FORT DE FRANCE,179999,5,4,83.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/231614397633924/
06/01/23,Fort de France,97200,Maison / Villa,Maison A Vendre A Dillon,230000,4,4,110.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/231644769365021/
05/01/23,Fort de France,97200,Maison / Villa,VENTE d'une maison T12 (153 m²) à FORT DE FRANCE,153000,12,6,153.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/231553057849117/
05/01/23,Fort de France,97200,Maison / Villa,Zone franche Dillon : 3 maisons à saisir,430000,9,6,190.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/231541318171084/
03/01/23,Fort de France,97200,Maison / Villa,VENTE : maison T5 (132 m²) dont dépendance Triangle d'Or à F,530000,5,3,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/231345980387480/
30/12/22,Fort de France,97200,Appartement,Bel appartement,177000,3,2,75.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221230446494227/
29/12/22,Fort de France,97200,Appartement,VENTE d'un appartement F2 (55 m²) à FORT DE FRANCE,125000,2,0,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221229413583844/
28/12/22,Fort de France,97200,Maison / Villa,Maison 6 pièces 102 m²,55000,6,4,102.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221228441698731/
28/12/22,Fort de France,97200,Appartement,Studio Résidence Morne Vannier,65000,1,0,24.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221228441698725/
28/12/22,Fort de France,97200,Appartement,Bel appartement T2 64m2 avec Terrasse couverte,125000,2,0,64.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221228418985761/
27/12/22,Fort de France,97200,Appartement,Grand T2 bon potentiel sur les hauteurs de Fort de France,99500,2,0,51.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221227417982717/
27/12/22,Fort de France,97200,Appartement,Investissement locatif en EHPAD - FORT-DE-FRANCE,147150,1,0,20.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221227415667176/
24/12/22,Fort de France,97200,Appartement,Vente Appartement 4 pièces 94 m2 à Fort de France,300000,4,3,94.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221224416849469/
24/12/22,Fort de France,97200,Maison / Villa,Vente Maison de ville 5 pièces,149900,5,4,58.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221224414407663/
23/12/22,Fort de France,97200,Local commercial,Local Professionnel et Commercial,220000,0,0,68.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221223442420562/
22/12/22,Fort de France,97200,Appartement,"Vente Appartement 3 pièces 61,27 m2 à Fort de France",204000,3,2,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221222459416002/
22/12/22,Fort de France,97200,Appartement,Vente Appartement 1 pièce 42 m2 à Fort de France,220000,1,0,42.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221222459415978/
22/12/22,Fort de France,97200,Maison / Villa,Maison Fort De France 3 pièce(s) + terrain - bien atypique A,99000,3,2,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221222440782198/
21/12/22,Fort de France,97200,Local commercial,"A VENDRE En VEFA, Fort de france , local commercial de 213m2",703824,0,0,213.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221221434976659/
21/12/22,Fort de France,97200,Maison / Villa,Maison mitoyenne de type F3 duplex,90000,3,2,76.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221221432156419/
21/12/22,Fort de France,97200,Appartement,Appartement F4 de Standing dans une résidence calme avec pis,525000,4,3,152.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221221431600358/
21/12/22,Fort de France,97200,Immeuble,Fort de France centre ville immeuble de rapport,235000,0,0,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221221431159158/
21/12/22,Fort de France,97200,Appartement,Fort de France T3 de 58 m²,131000,4,2,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221221431159152/
20/12/22,Fort de France,97200,Immeuble,CENTRE-VILLE - Immeuble sur 3 niveaux vendu vide,659000,4,0,278.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221220134241702/
